_excel_row,payType,itemID,CommonPayKey,moduleNameId,itemShow,indexID,itemName,itemTypeName,icon,money_dollar,diamond,currencyType,priceType,vipType,discountRate,firstPayBenefitId,buyCountLimit,activityLimit,dailyLimit,weeklyLimit,monthlyLimit,needVipLevel,needVipLevelMax,validTimeSecond,timeLimitGroupID,consumeItemId,consumeItemCount,discountId,chip,emoticonSecond,emoticonItemId,giveItemId,giveItemcount,give,giveItem2Id,giveItem2count,giveVipExp,prizeRate,reductionRate,originalPrice,buyFail,popUp,isVipAdd,rewardDay,rewardDiamond,rewardMailTitle,rewardMailContent,payPoint,displayType,isContinuousAdd,rewardRate
292,1,gp_beerright_599,PK_599,32000,,230230,啤酒礼包右6,beerright6,,599,,,,,,,,,,,,,,,,,,,0,,,,,,,,600,100,,,,,,,,,,,,,100
293,1,gp_beerright_699,PK_699,32000,,230231,啤酒礼包右7,beerright7,,699,,,,,,,,,,,,,,,,,,,0,,,,,,,,700,100,,,,,,,,,,,,,100
294,1,gp_beerright_799,PK_799,32000,,230232,啤酒礼包右8,beerright8,,799,,,,,,,,,,,,,,,,,,,0,,,,,,,,800,100,,,,,,,,,,,,,100
295,1,gp_beerright_899,PK_899,32000,,230233,啤酒礼包右9,beerright9,,899,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,100,,,,,,,,,,,,,100
296,1,gp_beerright_999,PK_999,32000,,230234,啤酒礼包右10,beerright10,,999,,,,,,,,,,,,,,,,,,,0,,,,,,,,1000,100,,,,,,,,,,,,,100
297,1,gp_beerright_1099,PK_1099,32000,,230235,啤酒礼包右11,beerright11,,1099,,,,,,,,,,,,,,,,,,,0,,,,,,,,1100,100,,,,,,,,,,,,,100
298,1,gp_beerright_1199,PK_1199,32000,,230236,啤酒礼包右12,beerright12,,1199,,,,,,,,,,,,,,,,,,,0,,,,,,,,1200,100,,,,,,,,,,,,,100
299,1,gp_beerright_1299,PK_1299,32000,,230237,啤酒礼包右13,beerright13,,1299,,,,,,,,,,,,,,,,,,,0,,,,,,,,1300,100,,,,,,,,,,,,,100
300,1,gp_beerright_1399,PK_1399,32000,,230238,啤酒礼包右14,beerright14,,1399,,,,,,,,,,,,,,,,,,,0,,,,,,,,1400,100,,,,,,,,,,,,,100
301,1,gp_beerright_1499,PK_1499,32000,,230239,啤酒礼包右15,beerright15,,1499,,,,,,,,,,,,,,,,,,,0,,,,,,,,1500,100,,,,,,,,,,,,,100
302,1,gp_beerright_1999,PK_1999,32000,,230240,啤酒礼包右16,beerright16,,1999,,,,,,,,,,,,,,,,,,,0,,,,,,,,2000,100,,,,,,,,,,,,,100
303,1,gp_beerright_2499,PK_2499,32000,,230241,啤酒礼包右17,beerright17,,2499,,,,,,,,,,,,,,,,,,,0,,,,,,,,2500,100,,,,,,,,,,,,,100
304,1,gp_beerright_2999,PK_2999,32000,,230242,啤酒礼包右18,beerright18,,2999,,,,,,,,,,,,,,,,,,,0,,,,,,,,3000,100,,,,,,,,,,,,,100
305,1,gp_beerright_3499,PK_3499,32000,,230243,啤酒礼包右19,beerright19,,3499,,,,,,,,,,,,,,,,,,,0,,,,,,,,3500,100,,,,,,,,,,,,,100
306,1,gp_beerright_3999,PK_3999,32000,,230244,啤酒礼包右20,beerright20,,3999,,,,,,,,,,,,,,,,,,,0,,,,,,,,4000,100,,,,,,,,,,,,,100
307,1,gp_beerright_4999,PK_4999,32000,,230245,啤酒礼包右21,beerright21,,4999,,,,,,,,,,,,,,,,,,,0,,,,,,,,5000,100,,,,,,,,,,,,,100
308,1,gp_beerright_5499,PK_5499,32000,,230246,啤酒礼包右22,beerright22,,5499,,,,,,,,,,,,,,,,,,,0,,,,,,,,5500,100,,,,,,,,,,,,,100
309,1,gp_beerright_7499,PK_7499,32000,,230247,啤酒礼包右23,beerright23,,7499,,,,,,,,,,,,,,,,,,,0,,,,,,,,7500,100,,,,,,,,,,,,,100
310,1,gp_beerright_9999,PK_9999,32000,,230248,啤酒礼包右24,beerright24,,9999,,,,,,,,,,,,,,,,,,,0,,,,,,,,10000,100,,,,,,,,,,,,,100
311,2,iap_beerleft_99,PK_99,32000,,242001,啤酒礼包左1,beerleft1,,99,,,,,,,,,,,,,,,,,,,0,,,,,,,,100,100,,,,,,,,,,,,,100
312,2,iap_beerleft_199,PK_199,32000,,242002,啤酒礼包左2,beerleft2,,199,,,,,,,,,,,,,,,,,,,0,,,,,,,,200,100,,,,,,,,,,,,,100
313,2,iap_beerleft_299,PK_299,32000,,242003,啤酒礼包左3,beerleft3,,299,,,,,,,,,,,,,,,,,,,0,,,,,,,,300,100,,,,,,,,,,,,,100
314,2,iap_beerleft_399,PK_399,32000,,242004,啤酒礼包左4,beerleft4,,399,,,,,,,,,,,,,,,,,,,0,,,,,,,,400,100,,,,,,,,,,,,,100
315,2,iap_beerleft_499,PK_499,32000,,242005,啤酒礼包左5,beerleft5,,499,,,,,,,,,,,,,,,,,,,0,,,,,,,,500,100,,,,,,,,,,,,,100
316,2,iap_beerleft_599,PK_599,32000,,242006,啤酒礼包左6,beerleft6,,599,,,,,,,,,,,,,,,,,,,0,,,,,,,,600,100,,,,,,,,,,,,,100
317,2,iap_beerleft_699,PK_699,32000,,242007,啤酒礼包左7,beerleft7,,699,,,,,,,,,,,,,,,,,,,0,,,,,,,,700,100,,,,,,,,,,,,,100
318,2,iap_beerleft_799,PK_799,32000,,242008,啤酒礼包左8,beerleft8,,799,,,,,,,,,,,,,,,,,,,0,,,,,,,,800,100,,,,,,,,,,,,,100
319,2,iap_beerleft_899,PK_899,32000,,242009,啤酒礼包左9,beerleft9,,899,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,100,,,,,,,,,,,,,100
320,2,iap_beerleft_999,PK_999,32000,,242010,啤酒礼包左10,beerleft10,,999,,,,,,,,,,,,,,,,,,,0,,,,,,,,1000,100,,,,,,,,,,,,,100
321,2,iap_beerleft_1099,PK_1099,32000,,242011,啤酒礼包左11,beerleft11,,1099,,,,,,,,,,,,,,,,,,,0,,,,,,,,1100,100,,,,,,,,,,,,,100
322,2,iap_beerleft_1199,PK_1199,32000,,242012,啤酒礼包左12,beerleft12,,1199,,,,,,,,,,,,,,,,,,,0,,,,,,,,1200,100,,,,,,,,,,,,,100
323,2,iap_beerleft_1299,PK_1299,32000,,242013,啤酒礼包左13,beerleft13,,1299,,,,,,,,,,,,,,,,,,,0,,,,,,,,1300,100,,,,,,,,,,,,,100
324,2,iap_beerleft_1399,PK_1399,32000,,242014,啤酒礼包左14,beerleft14,,1399,,,,,,,,,,,,,,,,,,,0,,,,,,,,1400,100,,,,,,,,,,,,,100
325,2,iap_beerleft_1499,PK_1499,32000,,242015,啤酒礼包左15,beerleft15,,1499,,,,,,,,,,,,,,,,,,,0,,,,,,,,1500,100,,,,,,,,,,,,,100
326,2,iap_beerleft_1999,PK_1999,32000,,242016,啤酒礼包左16,beerleft16,,1999,,,,,,,,,,,,,,,,,,,0,,,,,,,,2000,100,,,,,,,,,,,,,100
327,2,iap_beerleft_2499,PK_2499,32000,,242017,啤酒礼包左17,beerleft17,,2499,,,,,,,,,,,,,,,,,,,0,,,,,,,,2500,100,,,,,,,,,,,,,100
328,2,iap_beerleft_2999,PK_2999,32000,,242018,啤酒礼包左18,beerleft18,,2999,,,,,,,,,,,,,,,,,,,0,,,,,,,,3000,100,,,,,,,,,,,,,100
329,2,iap_beerleft_3499,PK_3499,32000,,242019,啤酒礼包左19,beerleft19,,3499,,,,,,,,,,,,,,,,,,,0,,,,,,,,3500,100,,,,,,,,,,,,,100
330,2,iap_beerleft_3999,PK_3999,32000,,242020,啤酒礼包左20,beerleft20,,3999,,,,,,,,,,,,,,,,,,,0,,,,,,,,4000,100,,,,,,,,,,,,,100
331,2,iap_beerleft_4999,PK_4999,32000,,242021,啤酒礼包左21,beerleft21,,4999,,,,,,,,,,,,,,,,,,,0,,,,,,,,5000,100,,,,,,,,,,,,,100
332,2,iap_beerleft_5499,PK_5499,32000,,242022,啤酒礼包左22,beerleft22,,5499,,,,,,,,,,,,,,,,,,,0,,,,,,,,5500,100,,,,,,,,,,,,,100
333,2,iap_beerleft_7499,PK_7499,32000,,242023,啤酒礼包左23,beerleft23,,7499,,,,,,,,,,,,,,,,,,,0,,,,,,,,7500,100,,,,,,,,,,,,,100
334,2,iap_beerleft_9999,PK_9999,32000,,242024,啤酒礼包左24,beerleft24,,9999,,,,,,,,,,,,,,,,,,,0,,,,,,,,10000,100,,,,,,,,,,,,,100
335,2,iap_beerright_99,PK_99,32000,,242025,啤酒礼包右1,beerright1,,99,,,,,,,,,,,,,,,,,,,0,,,,,,,,100,100,,,,,,,,,,,,,100
336,2,iap_beerright_199,PK_199,32000,,242026,啤酒礼包右2,beerright2,,199,,,,,,,,,,,,,,,,,,,0,,,,,,,,200,100,,,,,,,,,,,,,100
337,2,iap_beerright_299,PK_299,32000,,242027,啤酒礼包右3,beerright3,,299,,,,,,,,,,,,,,,,,,,0,,,,,,,,300,100,,,,,,,,,,,,,100
338,2,iap_beerright_399,PK_399,32000,,242028,啤酒礼包右4,beerright4,,399,,,,,,,,,,,,,,,,,,,0,,,,,,,,400,100,,,,,,,,,,,,,100
339,2,iap_beerright_499,PK_499,32000,,242029,啤酒礼包右5,beerright5,,499,,,,,,,,,,,,,,,,,,,0,,,,,,,,500,100,,,,,,,,,,,,,100
340,2,iap_beerright_599,PK_599,32000,,242030,啤酒礼包右6,beerright6,,599,,,,,,,,,,,,,,,,,,,0,,,,,,,,600,100,,,,,,,,,,,,,100
341,2,iap_beerright_699,PK_699,32000,,242031,啤酒礼包右7,beerright7,,699,,,,,,,,,,,,,,,,,,,0,,,,,,,,700,100,,,,,,,,,,,,,100
342,2,iap_beerright_799,PK_799,32000,,242032,啤酒礼包右8,beerright8,,799,,,,,,,,,,,,,,,,,,,0,,,,,,,,800,100,,,,,,,,,,,,,100
343,2,iap_beerright_899,PK_899,32000,,242033,啤酒礼包右9,beerright9,,899,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,100,,,,,,,,,,,,,100
344,2,iap_beerright_999,PK_999,32000,,242034,啤酒礼包右10,beerright10,,999,,,,,,,,,,,,,,,,,,,0,,,,,,,,1000,100,,,,,,,,,,,,,100
345,2,iap_beerright_1099,PK_1099,32000,,242035,啤酒礼包右11,beerright11,,1099,,,,,,,,,,,,,,,,,,,0,,,,,,,,1100,100,,,,,,,,,,,,,100
346,2,iap_beerright_1199,PK_1199,32000,,242036,啤酒礼包右12,beerright12,,1199,,,,,,,,,,,,,,,,,,,0,,,,,,,,1200,100,,,,,,,,,,,,,100
347,2,iap_beerright_1299,PK_1299,32000,,242037,啤酒礼包右13,beerright13,,1299,,,,,,,,,,,,,,,,,,,0,,,,,,,,1300,100,,,,,,,,,,,,,100
348,2,iap_beerright_1399,PK_1399,32000,,242038,啤酒礼包右14,beerright14,,1399,,,,,,,,,,,,,,,,,,,0,,,,,,,,1400,100,,,,,,,,,,,,,100
349,2,iap_beerright_1499,PK_1499,32000,,242039,啤酒礼包右15,beerright15,,1499,,,,,,,,,,,,,,,,,,,0,,,,,,,,1500,100,,,,,,,,,,,,,100
350,2,iap_beerright_1999,PK_1999,32000,,242040,啤酒礼包右16,beerright16,,1999,,,,,,,,,,,,,,,,,,,0,,,,,,,,2000,100,,,,,,,,,,,,,100
351,2,iap_beerright_2499,PK_2499,32000,,242041,啤酒礼包右17,beerright17,,2499,,,,,,,,,,,,,,,,,,,0,,,,,,,,2500,100,,,,,,,,,,,,,100
352,2,iap_beerright_2999,PK_2999,32000,,242042,啤酒礼包右18,beerright18,,2999,,,,,,,,,,,,,,,,,,,0,,,,,,,,3000,100,,,,,,,,,,,,,100
353,2,iap_beerright_3499,PK_3499,32000,,242043,啤酒礼包右19,beerright19,,3499,,,,,,,,,,,,,,,,,,,0,,,,,,,,3500,100,,,,,,,,,,,,,100
354,2,iap_beerright_3999,PK_3999,32000,,242044,啤酒礼包右20,beerright20,,3999,,,,,,,,,,,,,,,,,,,0,,,,,,,,4000,100,,,,,,,,,,,,,100
355,2,iap_beerright_4999,PK_4999,32000,,242045,啤酒礼包右21,beerright21,,4999,,,,,,,,,,,,,,,,,,,0,,,,,,,,5000,100,,,,,,,,,,,,,100
356,2,iap_beerright_5499,PK_5499,32000,,242046,啤酒礼包右22,beerright22,,5499,,,,,,,,,,,,,,,,,,,0,,,,,,,,5500,100,,,,,,,,,,,,,100
357,2,iap_beerright_7499,PK_7499,32000,,242047,啤酒礼包右23,beerright23,,7499,,,,,,,,,,,,,,,,,,,0,,,,,,,,7500,100,,,,,,,,,,,,,100
358,2,iap_beerright_9999,PK_9999,32000,,242048,啤酒礼包右24,beerright24,,9999,,,,,,,,,,,,,,,,,,,0,,,,,,,,10000,100,,,,,,,,,,,,,100
359,1,gp_piggy_99,PK_99,37000,,230249,小猪礼包1,piggy1,,99,,,,,,,,,,,,,,,,,,,0,,,,,,,,100,100,,,,,,,,,,,,,100
360,1,gp_piggy_199,PK_199,37000,,230250,小猪礼包2,piggy2,,199,,,,,,,,,,,,,,,,,,,0,,,,,,,,200,100,,,,,,,,,,,,,100
361,1,gp_piggy_299,PK_299,37000,,230251,小猪礼包3,piggy3,,299,,,,,,,,,,,,,,,,,,,0,,,,,,,,300,109,,,,,,,,,,,,,100
362,1,gp_piggy_399,PK_399,37000,,230252,小猪礼包4,piggy4,,399,,,,,,,,,,,,,,,,,,,0,,,,,,,,400,114,,,,,,,,,,,,,100
363,1,gp_piggy_499,PK_499,37000,,230253,小猪礼包5,piggy5,,499,,,,,,,,,,,,,,,,,,,0,,,,,,,,500,119,,,,,,,,,,,,,100
364,1,gp_piggy_599,PK_599,37000,,230254,小猪礼包6,piggy6,,599,,,,,,,,,,,,,,,,,,,0,,,,,,,,600,119,,,,,,,,,,,,,100
365,1,gp_piggy_699,PK_699,37000,,230255,小猪礼包7,piggy7,,699,,,,,,,,,,,,,,,,,,,0,,,,,,,,700,124,,,,,,,,,,,,,100
366,1,gp_piggy_799,PK_799,37000,,230256,小猪礼包8,piggy8,,799,,,,,,,,,,,,,,,,,,,0,,,,,,,,800,129,,,,,,,,,,,,,100
367,1,gp_piggy_899,PK_899,37000,,230257,小猪礼包9,piggy9,,899,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,134,,,,,,,,,,,,,100
368,1,gp_piggy_999,PK_999,37000,,230258,小猪礼包10,piggy10,,999,,,,,,,,,,,,,,,,,,,0,,,,,,,,1000,139,,,,,,,,,,,,,100
369,1,gp_piggy_1099,PK_1099,37000,,230259,小猪礼包11,piggy11,,1099,,,,,,,,,,,,,,,,,,,0,,,,,,,,1100,142,,,,,,,,,,,,,100
370,1,gp_piggy_1199,PK_1199,37000,,230260,小猪礼包12,piggy12,,1199,,,,,,,,,,,,,,,,,,,0,,,,,,,,1200,146,,,,,,,,,,,,,100
371,1,gp_piggy_1299,PK_1299,37000,,230261,小猪礼包13,piggy13,,1299,,,,,,,,,,,,,,,,,,,0,,,,,,,,1300,149,,,,,,,,,,,,,100
372,1,gp_piggy_1399,PK_1399,37000,,230262,小猪礼包14,piggy14,,1399,,,,,,,,,,,,,,,,,,,0,,,,,,,,1400,151,,,,,,,,,,,,,100
373,1,gp_piggy_1499,PK_1499,37000,,230263,小猪礼包15,piggy15,,1499,,,,,,,,,,,,,,,,,,,0,,,,,,,,1500,154,,,,,,,,,,,,,100
374,1,gp_piggy_1999,PK_1999,37000,,230264,小猪礼包16,piggy16,,1999,,,,,,,,,,,,,,,,,,,0,,,,,,,,2000,158,,,,,,,,,,,,,100
375,1,gp_piggy_2499,PK_2499,37000,,230265,小猪礼包17,piggy17,,2499,,,,,,,,,,,,,,,,,,,0,,,,,,,,2500,163,,,,,,,,,,,,,100
376,1,gp_piggy_2999,PK_2999,37000,,230266,小猪礼包18,piggy18,,2999,,,,,,,,,,,,,,,,,,,0,,,,,,,,3000,163,,,,,,,,,,,,,100
377,1,gp_piggy_3499,PK_3499,37000,,230267,小猪礼包19,piggy19,,3499,,,,,,,,,,,,,,,,,,,0,,,,,,,,3500,168,,,,,,,,,,,,,100
378,1,gp_piggy_3999,PK_3999,37000,,230268,小猪礼包20,piggy20,,3999,,,,,,,,,,,,,,,,,,,0,,,,,,,,4000,173,,,,,,,,,,,,,100
379,1,gp_piggy_4999,PK_4999,37000,,230269,小猪礼包21,piggy21,,4999,,,,,,,,,,,,,,,,,,,0,,,,,,,,5000,178,,,,,,,,,,,,,100
380,1,gp_piggy_5499,PK_5499,37000,,230270,小猪礼包22,piggy22,,5499,,,,,,,,,,,,,,,,,,,0,,,,,,,,5500,178,,,,,,,,,,,,,100
381,1,gp_piggy_7499,PK_7499,37000,,230271,小猪礼包23,piggy23,,7499,,,,,,,,,,,,,,,,,,,0,,,,,,,,7500,188,,,,,,,,,,,,,100
382,1,gp_piggy_9999,PK_9999,37000,,230272,小猪礼包24,piggy24,,9999,,,,,,,,,,,,,,,,,,,0,,,,,,,,10000,200,,,,,,,,,,,,,100
383,2,iap_piggy_99,PK_99,37000,,242049,小猪礼包1,piggy1,,99,,,,,,,,,,,,,,,,,,,0,,,,,,,,100,100,,,,,,,,,,,,,100
384,2,iap_piggy_199,PK_199,37000,,242050,小猪礼包2,piggy2,,199,,,,,,,,,,,,,,,,,,,0,,,,,,,,200,100,,,,,,,,,,,,,100
385,2,iap_piggy_299,PK_299,37000,,242051,小猪礼包3,piggy3,,299,,,,,,,,,,,,,,,,,,,0,,,,,,,,300,109,,,,,,,,,,,,,100
386,2,iap_piggy_399,PK_399,37000,,242052,小猪礼包4,piggy4,,399,,,,,,,,,,,,,,,,,,,0,,,,,,,,400,114,,,,,,,,,,,,,100
387,2,iap_piggy_499,PK_499,37000,,242053,小猪礼包5,piggy5,,499,,,,,,,,,,,,,,,,,,,0,,,,,,,,500,119,,,,,,,,,,,,,100
388,2,iap_piggy_599,PK_599,37000,,242054,小猪礼包6,piggy6,,599,,,,,,,,,,,,,,,,,,,0,,,,,,,,600,119,,,,,,,,,,,,,100
389,2,iap_piggy_699,PK_699,37000,,242055,小猪礼包7,piggy7,,699,,,,,,,,,,,,,,,,,,,0,,,,,,,,700,124,,,,,,,,,,,,,100
390,2,iap_piggy_799,PK_799,37000,,242056,小猪礼包8,piggy8,,799,,,,,,,,,,,,,,,,,,,0,,,,,,,,800,129,,,,,,,,,,,,,100
391,2,iap_piggy_899,PK_899,37000,,242057,小猪礼包9,piggy9,,899,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,134,,,,,,,,,,,,,100
392,2,iap_piggy_999,PK_999,37000,,242058,小猪礼包10,piggy10,,999,,,,,,,,,,,,,,,,,,,0,,,,,,,,1000,139,,,,,,,,,,,,,100
393,2,iap_piggy_1099,PK_1099,37000,,242059,小猪礼包11,piggy11,,1099,,,,,,,,,,,,,,,,,,,0,,,,,,,,1100,142,,,,,,,,,,,,,100
394,2,iap_piggy_1199,PK_1199,37000,,242060,小猪礼包12,piggy12,,1199,,,,,,,,,,,,,,,,,,,0,,,,,,,,1200,146,,,,,,,,,,,,,100
395,2,iap_piggy_1299,PK_1299,37000,,242061,小猪礼包13,piggy13,,1299,,,,,,,,,,,,,,,,,,,0,,,,,,,,1300,149,,,,,,,,,,,,,100
396,2,iap_piggy_1399,PK_1399,37000,,242062,小猪礼包14,piggy14,,1399,,,,,,,,,,,,,,,,,,,0,,,,,,,,1400,151,,,,,,,,,,,,,100
397,2,iap_piggy_1499,PK_1499,37000,,242063,小猪礼包15,piggy15,,1499,,,,,,,,,,,,,,,,,,,0,,,,,,,,1500,154,,,,,,,,,,,,,100
398,2,iap_piggy_1999,PK_1999,37000,,242064,小猪礼包16,piggy16,,1999,,,,,,,,,,,,,,,,,,,0,,,,,,,,2000,158,,,,,,,,,,,,,100
399,2,iap_piggy_2499,PK_2499,37000,,242065,小猪礼包17,piggy17,,2499,,,,,,,,,,,,,,,,,,,0,,,,,,,,2500,163,,,,,,,,,,,,,100
400,2,iap_piggy_2999,PK_2999,37000,,242066,小猪礼包18,piggy18,,2999,,,,,,,,,,,,,,,,,,,0,,,,,,,,3000,163,,,,,,,,,,,,,100
401,2,iap_piggy_3499,PK_3499,37000,,242067,小猪礼包19,piggy19,,3499,,,,,,,,,,,,,,,,,,,0,,,,,,,,3500,168,,,,,,,,,,,,,100
402,2,iap_piggy_3999,PK_3999,37000,,242068,小猪礼包20,piggy20,,3999,,,,,,,,,,,,,,,,,,,0,,,,,,,,4000,173,,,,,,,,,,,,,100
403,2,iap_piggy_4999,PK_4999,37000,,242069,小猪礼包21,piggy21,,4999,,,,,,,,,,,,,,,,,,,0,,,,,,,,5000,178,,,,,,,,,,,,,100
404,2,iap_piggy_5499,PK_5499,37000,,242070,小猪礼包22,piggy22,,5499,,,,,,,,,,,,,,,,,,,0,,,,,,,,5500,178,,,,,,,,,,,,,100
405,2,iap_piggy_7499,PK_7499,37000,,242071,小猪礼包23,piggy23,,7499,,,,,,,,,,,,,,,,,,,0,,,,,,,,7500,188,,,,,,,,,,,,,100
406,2,iap_piggy_9999,PK_9999,37000,,242072,小猪礼包24,piggy24,,9999,,,,,,,,,,,,,,,,,,,0,,,,,,,,10000,200,,,,,,,,,,,,,100
407,1,gp_multiwheel_99,PK_99,40000,,233001,翻倍转盘1,multiwheel1,,99,,,,,,,,,,,,,,,,,,,0,,,,,,,,100,100,,,,,,,,,,,,,100
408,1,gp_multiwheel_199,PK_199,40000,,233002,翻倍转盘2,multiwheel2,,199,,,,,,,,,,,,,,,,,,,0,,,,,,,,200,100,,,,,,,,,,,,,100
409,1,gp_multiwheel_299,PK_299,40000,,233003,翻倍转盘3,multiwheel3,,299,,,,,,,,,,,,,,,,,,,0,,,,,,,,300,109,,,,,,,,,,,,,100
410,1,gp_multiwheel_399,PK_399,40000,,233004,翻倍转盘4,multiwheel4,,399,,,,,,,,,,,,,,,,,,,0,,,,,,,,400,114,,,,,,,,,,,,,100
411,1,gp_multiwheel_499,PK_499,40000,,233005,翻倍转盘5,multiwheel5,,499,,,,,,,,,,,,,,,,,,,0,,,,,,,,500,119,,,,,,,,,,,,,100
412,1,gp_multiwheel_599,PK_599,40000,,233006,翻倍转盘6,multiwheel6,,599,,,,,,,,,,,,,,,,,,,0,,,,,,,,600,119,,,,,,,,,,,,,100
413,1,gp_multiwheel_699,PK_699,40000,,233007,翻倍转盘7,multiwheel7,,699,,,,,,,,,,,,,,,,,,,0,,,,,,,,700,124,,,,,,,,,,,,,100
414,1,gp_multiwheel_799,PK_799,40000,,233008,翻倍转盘8,multiwheel8,,799,,,,,,,,,,,,,,,,,,,0,,,,,,,,800,129,,,,,,,,,,,,,100
415,1,gp_multiwheel_899,PK_899,40000,,233009,翻倍转盘9,multiwheel9,,899,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,134,,,,,,,,,,,,,100
416,1,gp_multiwheel_999,PK_999,40000,,233010,翻倍转盘10,multiwheel10,,999,,,,,,,,,,,,,,,,,,,0,,,,,,,,1000,139,,,,,,,,,,,,,100
417,1,gp_multiwheel_1099,PK_1099,40000,,233011,翻倍转盘11,multiwheel11,,1099,,,,,,,,,,,,,,,,,,,0,,,,,,,,1100,142,,,,,,,,,,,,,100
418,1,gp_multiwheel_1199,PK_1199,40000,,233012,翻倍转盘12,multiwheel12,,1199,,,,,,,,,,,,,,,,,,,0,,,,,,,,1200,146,,,,,,,,,,,,,100
419,1,gp_multiwheel_1299,PK_1299,40000,,233013,翻倍转盘13,multiwheel13,,1299,,,,,,,,,,,,,,,,,,,0,,,,,,,,1300,149,,,,,,,,,,,,,100
420,1,gp_multiwheel_1399,PK_1399,40000,,233014,翻倍转盘14,multiwheel14,,1399,,,,,,,,,,,,,,,,,,,0,,,,,,,,1400,151,,,,,,,,,,,,,100
421,1,gp_multiwheel_1499,PK_1499,40000,,233015,翻倍转盘15,multiwheel15,,1499,,,,,,,,,,,,,,,,,,,0,,,,,,,,1500,154,,,,,,,,,,,,,100
422,1,gp_multiwheel_1999,PK_1999,40000,,233016,翻倍转盘16,multiwheel16,,1999,,,,,,,,,,,,,,,,,,,0,,,,,,,,2000,158,,,,,,,,,,,,,100
423,1,gp_multiwheel_2499,PK_2499,40000,,233017,翻倍转盘17,multiwheel17,,2499,,,,,,,,,,,,,,,,,,,0,,,,,,,,2500,163,,,,,,,,,,,,,100
424,1,gp_multiwheel_2999,PK_2999,40000,,233018,翻倍转盘18,multiwheel18,,2999,,,,,,,,,,,,,,,,,,,0,,,,,,,,3000,163,,,,,,,,,,,,,100
425,1,gp_multiwheel_3499,PK_3499,40000,,233019,翻倍转盘19,multiwheel19,,3499,,,,,,,,,,,,,,,,,,,0,,,,,,,,3500,168,,,,,,,,,,,,,100
426,1,gp_multiwheel_3999,PK_3999,40000,,233020,翻倍转盘20,multiwheel20,,3999,,,,,,,,,,,,,,,,,,,0,,,,,,,,4000,173,,,,,,,,,,,,,100
427,1,gp_multiwheel_4999,PK_4999,40000,,233021,翻倍转盘21,multiwheel21,,4999,,,,,,,,,,,,,,,,,,,0,,,,,,,,5000,178,,,,,,,,,,,,,100
428,1,gp_multiwheel_5499,PK_5499,40000,,233022,翻倍转盘22,multiwheel22,,5499,,,,,,,,,,,,,,,,,,,0,,,,,,,,5500,178,,,,,,,,,,,,,100
429,1,gp_multiwheel_7499,PK_7499,40000,,233023,翻倍转盘23,multiwheel23,,7499,,,,,,,,,,,,,,,,,,,0,,,,,,,,7500,188,,,,,,,,,,,,,100
430,1,gp_multiwheel_9999,PK_9999,40000,,233024,翻倍转盘24,multiwheel24,,9999,,,,,,,,,,,,,,,,,,,0,,,,,,,,10000,200,,,,,,,,,,,,,100
431,2,iap_multiwheel_99,PK_99,40000,,234001,翻倍转盘1,multiwheel1,,99,,,,,,,,,,,,,,,,,,,0,,,,,,,,100,100,,,,,,,,,,,,,100
432,2,iap_multiwheel_199,PK_199,40000,,234002,翻倍转盘2,multiwheel2,,199,,,,,,,,,,,,,,,,,,,0,,,,,,,,200,100,,,,,,,,,,,,,100
433,2,iap_multiwheel_299,PK_299,40000,,234003,翻倍转盘3,multiwheel3,,299,,,,,,,,,,,,,,,,,,,0,,,,,,,,300,109,,,,,,,,,,,,,100
434,2,iap_multiwheel_399,PK_399,40000,,234004,翻倍转盘4,multiwheel4,,399,,,,,,,,,,,,,,,,,,,0,,,,,,,,400,114,,,,,,,,,,,,,100
435,2,iap_multiwheel_499,PK_499,40000,,234005,翻倍转盘5,multiwheel5,,499,,,,,,,,,,,,,,,,,,,0,,,,,,,,500,119,,,,,,,,,,,,,100
436,2,iap_multiwheel_599,PK_599,40000,,234006,翻倍转盘6,multiwheel6,,599,,,,,,,,,,,,,,,,,,,0,,,,,,,,600,119,,,,,,,,,,,,,100
437,2,iap_multiwheel_699,PK_699,40000,,234007,翻倍转盘7,multiwheel7,,699,,,,,,,,,,,,,,,,,,,0,,,,,,,,700,124,,,,,,,,,,,,,100
438,2,iap_multiwheel_799,PK_799,40000,,234008,翻倍转盘8,multiwheel8,,799,,,,,,,,,,,,,,,,,,,0,,,,,,,,800,129,,,,,,,,,,,,,100
439,2,iap_multiwheel_899,PK_899,40000,,234009,翻倍转盘9,multiwheel9,,899,,,,,,,,,,,,,,,,,,,0,,,,,,,,900,134,,,,,,,,,,,,,100
440,2,iap_multiwheel_999,PK_999,40000,,234010,翻倍转盘10,multiwheel10,,999,,,,,,,,,,,,,,,,,,,0,,,,,,,,1000,139,,,,,,,,,,,,,100
441,2,iap_multiwheel_1099,PK_1099,40000,,234011,翻倍转盘11,multiwheel11,,1099,,,,,,,,,,,,,,,,,,,0,,,,,,,,1100,142,,,,,,,,,,,,,100
